country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",07-12-2025 04:00:00,16.99901700519373,82.25069021650687,SO2,23,69,46
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",07-12-2025 05:00:00,16.990756840981067,82.24383349506188,NH3,47,77,62
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",07-12-2025 06:00:00,16.98389323019274,82.24276358703915,PM10,46,52,49
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",07-12-2025 07:00:00,16.982957420826406,82.2502724353906,SO2,47,91,69
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",07-12-2025 08:00:00,16.97958305278119,82.2474041505336,NO2,15,66,40
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",07-12-2025 09:00:00,16.993896851874844,82.24879910494832,OZONE,44,83,63
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",07-12-2025 10:00:00,16.983651779247047,82.25143732449493,NO2,49,95,72
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",07-12-2025 11:00:00,16.99583730304244,82.23813668952744,PM2.5,17,36,26
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",07-12-2025 12:00:00,16.995358098969707,82.23928449103366,NH3,21,29,25
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",07-12-2025 13:00:00,16.995181178526668,82.2443395926705,OZONE,31,39,35
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",07-12-2025 14:00:00,16.97952430892532,82.25449608605268,NO2,38,50,44
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",07-12-2025 15:00:00,16.984195309147296,82.24176689362582,PM2.5,28,62,45
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",07-12-2025 16:00:00,16.981398130462214,82.2470613718456,NH3,30,62,46
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",07-12-2025 17:00:00,16.996520372932387,82.25227556399705,PM2.5,15,72,43
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",07-12-2025 18:00:00,16.99297547130697,82.25052202740973,PM2.5,41,57,49
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",07-12-2025 19:00:00,16.999053061785542,82.25081713487799,PM10,21,65,43
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",07-12-2025 20:00:00,16.97913397314856,82.23860735765186,OZONE,41,92,66
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",07-12-2025 21:00:00,16.998943120039048,82.25389772415353,OZONE,20,78,49
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",07-12-2025 22:00:00,16.98941788429296,82.25138956709495,CO,7,49,28
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",07-12-2025 23:00:00,16.98519142963525,82.24955166716069,PM2.5,24,32,28
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 00:00:00,16.98976433921097,82.25727771159038,NO2,28,60,44
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 01:00:00,16.995264271428226,82.25243599049982,CO,28,69,48
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 02:00:00,16.981551832110107,82.25038519854645,PM2.5,17,60,38
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 03:00:00,16.98602981767707,82.24411119098683,OZONE,8,63,35
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 04:00:00,16.983210050530392,82.24986944133508,SO2,19,79,49
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 05:00:00,16.986166675828088,82.24911579005942,SO2,49,55,52
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 06:00:00,16.9882509271863,82.25014611084566,SO2,10,17,13
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 07:00:00,16.995626567760254,82.23793439669569,PM10,39,76,57
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 08:00:00,16.99093090664302,82.24471058827196,NH3,9,43,26
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 09:00:00,16.994629307541746,82.25613948853668,NO2,9,37,23
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 10:00:00,16.99786538901038,82.24037525208679,CO,50,105,77
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 11:00:00,16.991972334234706,82.24533114161876,NO2,14,68,41
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 12:00:00,16.994564663643704,82.25366928998645,OZONE,30,36,33
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 13:00:00,16.98526334675006,82.24378708487056,CO,26,62,44
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 14:00:00,16.990674589611256,82.25208952107761,NH3,45,85,65
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 15:00:00,16.985559247490464,82.24099618616248,PM2.5,49,88,68
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 16:00:00,16.998350966347438,82.24016796197168,NH3,45,62,53
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 17:00:00,16.987024452313268,82.25554472302419,PM10,8,25,16
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 18:00:00,16.989645491441514,82.2573137943544,PM10,43,63,53
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 19:00:00,16.9804730124102,82.23777965788034,SO2,24,80,52
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 20:00:00,16.979782278211818,82.25458460232713,NH3,49,64,56
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 21:00:00,16.984678182991676,82.25187202091055,PM2.5,7,22,14
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 22:00:00,16.98409172183326,82.24865899998984,CO,17,46,31
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",08-12-2025 23:00:00,16.987936323999637,82.2440924079649,PM10,14,19,16
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 00:00:00,16.984193308956314,82.24540456997848,NO2,30,55,42
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 01:00:00,16.997287371636187,82.25697460335712,NO2,16,53,34
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 02:00:00,16.982116212015782,82.2495312084247,SO2,47,89,68
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 03:00:00,16.984476703060615,82.23815081776398,NO2,24,31,27
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 04:00:00,16.993474059043017,82.24348574788407,NH3,42,90,66
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 05:00:00,16.99610318782933,82.25523031916593,PM10,15,62,38
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 06:00:00,16.994732337452795,82.2509987884013,PM2.5,39,92,65
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 07:00:00,16.995449381181732,82.25117051356962,SO2,6,28,17
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 08:00:00,16.983362821038963,82.25464502034826,SO2,47,71,59
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 09:00:00,16.995036643339123,82.24650465860888,PM10,41,58,49
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 10:00:00,16.997824607950484,82.24195284973163,PM2.5,32,85,58
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 11:00:00,16.99871347585483,82.23967393012782,NH3,25,32,28
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 12:00:00,16.991079548643523,82.25187304428115,PM10,15,52,33
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 13:00:00,16.99202170368337,82.24498340509972,NH3,9,61,35
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 14:00:00,16.9983507599155,82.24173422763072,NH3,50,90,70
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 15:00:00,16.98362625046287,82.25063177483905,CO,49,106,77
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 16:00:00,16.993252508565522,82.25562912021923,PM2.5,38,70,54
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 17:00:00,16.99488467721502,82.2460527703794,NH3,24,54,39
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 18:00:00,16.98913142484688,82.2491146392425,NH3,48,97,72
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 19:00:00,16.988371910963465,82.25434517143749,PM10,34,39,36
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 20:00:00,16.9898180314058,82.2481114656058,OZONE,15,42,28
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 21:00:00,16.991768585101177,82.24769115394078,NO2,44,100,72
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 22:00:00,16.98615303608198,82.24886752881744,PM2.5,35,57,46
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",09-12-2025 23:00:00,16.995100880373695,82.2533078808905,NO2,19,58,38
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",10-12-2025 00:00:00,16.993913912698662,82.25146621927082,SO2,48,59,53
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",10-12-2025 01:00:00,16.992617572238306,82.24338458798981,PM2.5,38,45,41
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",10-12-2025 02:00:00,16.98326724804696,82.25612400682374,NH3,21,27,24
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",10-12-2025 03:00:00,16.99805348579012,82.25334435355096,CO,26,56,41
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",10-12-2025 04:00:00,16.98505374095799,82.25545964067916,NH3,35,83,59
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",10-12-2025 05:00:00,16.992247992569723,82.24426109849962,PM10,16,64,40
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",10-12-2025 06:00:00,16.991017262585682,82.25101993207264,NH3,50,70,60
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",10-12-2025 07:00:00,16.97966127622444,82.24411705644158,SO2,49,70,59
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",10-12-2025 08:00:00,16.9853106172512,82.25035244162594,NH3,15,29,22
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",10-12-2025 09:00:00,16.985870994127488,82.25582562968181,NO2,20,42,31
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",10-12-2025 10:00:00,16.99483333878974,82.25347374176684,OZONE,11,61,36
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",10-12-2025 11:00:00,16.99443194917633,82.24733630841301,SO2,10,29,19
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",10-12-2025 12:00:00,16.985371236358755,82.24991025289647,SO2,41,59,50
India,AndhraPradesh,Kakinada,"Central Station, Kakinada",10-12-2025 13:00:00,16.98391201979118,82.25324386243193,OZONE,5,43,24
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",10-12-2025 14:00:00,17.69257144148668,83.20850986334541,NO2,29,55,42
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",10-12-2025 15:00:00,17.688877768241852,83.20970935035793,CO,8,42,25
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",10-12-2025 16:00:00,17.688861997286565,83.22140139477435,OZONE,31,89,60
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",10-12-2025 17:00:00,17.67849573459232,83.21792695577912,NO2,44,74,59
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",10-12-2025 18:00:00,17.68444175998715,83.21615326668771,CO,45,82,63
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",10-12-2025 19:00:00,17.69504342302405,83.21948801737027,CO,35,49,42
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",10-12-2025 20:00:00,17.680721957433295,83.21643373624784,SO2,44,86,65
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",10-12-2025 21:00:00,17.6956147395949,83.21369000945391,OZONE,30,65,47
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",10-12-2025 22:00:00,17.683154423054614,83.22018829544709,PM10,48,94,71
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",10-12-2025 23:00:00,17.692322813181544,83.21088561032057,NO2,37,78,57
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 00:00:00,17.686122498468606,83.22498704166152,PM10,16,30,23
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 01:00:00,17.68292638293069,83.22551771887446,NO2,10,64,37
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 02:00:00,17.678440100633296,83.227229320746,PM2.5,46,66,56
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 03:00:00,17.68940293925907,83.22483543398957,OZONE,41,69,55
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 04:00:00,17.684317686811283,83.2223182000872,PM10,45,81,63
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 05:00:00,17.68317087634404,83.21728649016157,SO2,30,70,50
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 06:00:00,17.69366158745169,83.21952658456765,SO2,5,45,25
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 07:00:00,17.67767104802132,83.21287859530636,CO,32,46,39
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 08:00:00,17.696084888740042,83.22009100304311,OZONE,46,88,67
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 09:00:00,17.69665613402065,83.22692074718302,PM10,40,92,66
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 10:00:00,17.67949411128484,83.22651737646672,NH3,14,67,40
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 11:00:00,17.687386345965987,83.21965122245781,NO2,25,39,32
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 12:00:00,17.677380516444604,83.21034279930335,PM10,39,69,54
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 13:00:00,17.68609863461725,83.22777655764739,NH3,43,51,47
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 14:00:00,17.679376727636498,83.22511127478832,OZONE,49,57,53
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 15:00:00,17.692577090982148,83.21756935771154,SO2,45,70,57
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 16:00:00,17.688411520040123,83.22460787626692,SO2,43,98,70
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 17:00:00,17.696034116183654,83.2281690588015,PM10,49,86,67
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 18:00:00,17.68860243732317,83.21348005872902,PM10,36,49,42
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 19:00:00,17.69640052062069,83.22092308398953,SO2,23,82,52
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 20:00:00,17.68687637788245,83.2269952778651,CO,44,54,49
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 21:00:00,17.679339306524493,83.22266187886278,CO,46,63,54
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 22:00:00,17.687061502997466,83.22805267586577,NO2,49,96,72
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",11-12-2025 23:00:00,17.692205164389005,83.22692968831748,NH3,40,88,64
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 00:00:00,17.69046206537609,83.22797110361302,OZONE,27,41,34
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 01:00:00,17.696689252827376,83.21055517608842,CO,15,73,44
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 02:00:00,17.685362359862342,83.22123045310614,PM2.5,44,53,48
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 03:00:00,17.679056956907402,83.2273722313229,PM10,7,66,36
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 04:00:00,17.68955342181684,83.22799976519408,CO,47,75,61
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 05:00:00,17.684826032908084,83.22813452949795,OZONE,35,76,55
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 06:00:00,17.69316033067125,83.22817085816312,OZONE,36,44,40
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 07:00:00,17.68613383350244,83.21255233152252,NO2,34,84,59
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 08:00:00,17.685777388806255,83.22765042001929,NH3,47,87,67
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 09:00:00,17.692634079856397,83.21867299261449,NH3,26,50,38
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 10:00:00,17.69529061762633,83.21352323841981,NO2,30,79,54
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 11:00:00,17.691701191184993,83.22517910587642,CO,40,48,44
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 12:00:00,17.681386053245653,83.22687630151472,PM2.5,21,39,30
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 13:00:00,17.679840789805212,83.22091043259418,OZONE,5,34,19
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 14:00:00,17.69179361951938,83.21445149534104,CO,40,61,50
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 15:00:00,17.693366182581546,83.22571261283541,NO2,15,65,40
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 16:00:00,17.678386970131648,83.22269750118299,NO2,34,42,38
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 17:00:00,17.692524291144434,83.21818543827368,NH3,47,58,52
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 18:00:00,17.683990017452476,83.21525127420283,NH3,44,86,65
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 19:00:00,17.686730848113516,83.21778272676204,CO,41,95,68
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 20:00:00,17.684540574421664,83.21038747560549,OZONE,28,54,41
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 21:00:00,17.696212112038047,83.22050910504976,SO2,17,68,42
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 22:00:00,17.68401385357887,83.22639328748707,CO,26,61,43
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",12-12-2025 23:00:00,17.682087903523115,83.2197679484785,NO2,24,36,30
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",13-12-2025 00:00:00,17.694515507213254,83.21810002531238,NO2,50,64,57
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",13-12-2025 01:00:00,17.689358446558295,83.21063783052341,NH3,25,72,48
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",13-12-2025 02:00:00,17.694204159440474,83.22665856363892,NO2,9,47,28
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",13-12-2025 03:00:00,17.686943088704115,83.22190896114037,SO2,50,76,63
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",13-12-2025 04:00:00,17.68450918584418,83.22388885238968,OZONE,21,49,35
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",13-12-2025 05:00:00,17.68700651391697,83.208756219859,NH3,11,42,26
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",13-12-2025 06:00:00,17.688838811865548,83.22772607313037,PM10,45,73,59
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",13-12-2025 07:00:00,17.694105934881986,83.20918831456271,OZONE,14,54,34
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",13-12-2025 08:00:00,17.679207490582662,83.21622206029559,SO2,40,75,57
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",13-12-2025 09:00:00,17.678661428047544,83.22346349870286,PM10,18,32,25
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",13-12-2025 10:00:00,17.685630505268037,83.22335861186693,CO,26,82,54
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",13-12-2025 11:00:00,17.691019259614297,83.21637830009145,PM2.5,8,27,17
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 00:00:00,17.684563413111906,83.22116415154694,PM10,6,21,13
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 01:00:00,17.681314106664857,83.21266679978842,PM2.5,7,55,31
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 02:00:00,17.68536653925714,83.21823776780876,PM10,40,64,52
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 03:00:00,17.69449375330305,83.2117677819237,NO2,40,96,68
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 04:00:00,17.6863333200759,83.21883399661368,PM2.5,49,65,57
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 05:00:00,17.68972029847318,83.22649950440419,CO,33,61,47
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 06:00:00,17.694290430907678,83.209913290085,NH3,48,90,69
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 07:00:00,17.69363902353115,83.2188418234329,SO2,28,50,39
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 08:00:00,17.684071754221886,83.21165333266451,NH3,5,24,14
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 09:00:00,17.690097667514507,83.21102147178304,PM10,33,57,45
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 10:00:00,17.69468501616184,83.21298952231369,NH3,11,61,36
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 11:00:00,17.68415394031938,83.21811959759862,SO2,48,61,54
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 12:00:00,17.67829683809465,83.2274551278861,PM10,14,45,29
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 13:00:00,17.684512403287304,83.20860722484346,PM10,27,53,40
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 14:00:00,17.688400747178083,83.21734861922134,OZONE,50,108,79
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 15:00:00,17.682467752164374,83.2149649348792,NH3,28,45,36
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 16:00:00,17.68765035819119,83.22065690536984,SO2,45,60,52
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 17:00:00,17.69120467767473,83.21665035122118,NH3,24,46,35
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 18:00:00,17.689412968585216,83.2197660042853,PM2.5,32,72,52
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 19:00:00,17.679413399868203,83.21601191087906,CO,23,71,47
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 20:00:00,17.678947723822702,83.2262419623581,OZONE,8,59,33
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 21:00:00,17.688903794593116,83.21554673141438,OZONE,5,33,19
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 22:00:00,17.67890266638652,83.2192548264426,PM2.5,38,70,54
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",01-12-2025 23:00:00,17.695436926999328,83.21395076315973,PM2.5,34,49,41
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 00:00:00,17.690465396521322,83.2117587973861,PM10,30,47,38
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 01:00:00,17.691325115188242,83.21395747161485,PM2.5,47,94,70
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 02:00:00,17.67900101113135,83.21924654226008,PM10,26,34,30
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 03:00:00,17.679539062388148,83.21630644423041,SO2,43,64,53
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 04:00:00,17.686873106170474,83.21137912285249,NO2,21,68,44
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 05:00:00,17.678094171845682,83.22342444317836,NO2,19,62,40
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 06:00:00,17.686823836202375,83.21416165934306,NO2,5,43,24
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 07:00:00,17.69099708110054,83.21951763900155,PM2.5,46,99,72
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 08:00:00,17.68541057788916,83.22606993054615,NH3,12,26,19
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 09:00:00,17.687026274551616,83.20851733163698,PM10,6,48,27
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 10:00:00,17.69119663686943,83.21464980255115,CO,35,46,40
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 11:00:00,17.68638833394365,83.21189620169338,PM2.5,11,54,32
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 12:00:00,17.68630402110766,83.20969121500929,CO,21,79,50
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 13:00:00,17.684758359046825,83.21599748523417,NO2,9,19,14
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 14:00:00,17.688160607946607,83.22227714369866,OZONE,12,36,24
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 15:00:00,17.68173591446998,83.22789325508816,NO2,5,64,34
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 16:00:00,17.6894114786655,83.2270884810473,PM2.5,19,40,29
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 17:00:00,17.689322474785104,83.2232738705536,PM10,23,72,47
